id_instancia,modelo,dataset,abordagem,status,status_avaliacao,resposta_final_extraida,referencia_curta,exact_match,numeric_match,symbolic_equivalence,answer_match_objetivo,answer_match,correta,metrica_objetiva,fonte_avaliacao_principal,necessita_llm_juiz,pontuacao_juiz,tipo_erro,confianca_juiz,truthfulness,informativeness,oracle_at_3,veredito_juiz_primario,veredito_juiz_posicao_reversa,veredito_juiz_secundario,human_veredito,human_truthfulness,human_informativeness,duracao_segundos,numero_chamadas_slm,input_tokens,output_tokens,total_tokens,tokens_per_second,model_total_duration_seconds,melhor_abordagem,ranking_abordagens,judge_model,secondary_judge_model,arquivo_origem
arc_0803,gemma4:e4b,ARC-Challenge,gflow,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,161.04,3,647,2456,3103,98.7935,98.54315,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0803,gemma4:e4b,ARC-Challenge,for,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,181.17,1,298,894,1192,98.7197,21.523911,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0807,gemma4:e4b,ARC-Challenge,base,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,137.66,1,180,345,525,99.2817,28.500986,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0807,gemma4:e4b,ARC-Challenge,cot,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,205.65,1,197,674,871,98.9084,31.678741,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0807,gemma4:e4b,ARC-Challenge,gflow,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,189.56,3,587,1845,2432,99.0432,89.107959,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0807,gemma4:e4b,ARC-Challenge,for,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,122.88,1,278,840,1118,98.7077,19.326203,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0812,gemma4:e4b,ARC-Challenge,base,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,148.38,1,198,244,442,99.1486,19.645181,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0812,gemma4:e4b,ARC-Challenge,cot,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,146.36,1,215,390,605,98.9285,20.431906,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0812,gemma4:e4b,ARC-Challenge,gflow,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,121.86,3,641,1213,1854,99.1459,58.250798,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0812,gemma4:e4b,ARC-Challenge,for,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,118.05,1,296,566,862,98.8558,21.118796,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0822,gemma4:e4b,ARC-Challenge,base,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,160.62,1,215,301,516,95.9626,26.178858,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0822,gemma4:e4b,ARC-Challenge,cot,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,123.14,1,232,475,707,99.1999,27.741039,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0822,gemma4:e4b,ARC-Challenge,gflow,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,141.43,3,692,1593,2285,99.1203,67.172827,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0822,gemma4:e4b,ARC-Challenge,for,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,140.88,1,313,820,1133,98.9243,13.998718,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0828,gemma4:e4b,ARC-Challenge,base,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,147.17,1,183,342,525,98.9903,38.431525,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0828,gemma4:e4b,ARC-Challenge,cot,ok,,C,B,0,,,0,0,0,multiple_choice_match,deterministica,False,,,,,,,,,,,,,196.44,1,200,697,897,98.7136,20.27681,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0828,gemma4:e4b,ARC-Challenge,gflow,ok,,C,B,0,,,0,0,0,multiple_choice_match,deterministica,False,,,,,,0,,,,,,,169.83,3,596,2259,2855,98.7504,82.604008,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0828,gemma4:e4b,ARC-Challenge,for,ok,,C,B,0,,,0,0,0,multiple_choice_match,deterministica,False,,,,,,,,,,,,,116.96,1,281,963,1244,98.4906,20.436061,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0832,gemma4:e4b,ARC-Challenge,base,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,174.59,1,218,332,550,98.6152,19.143077,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0832,gemma4:e4b,ARC-Challenge,cot,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,168.36,1,235,449,684,99.0648,18.323461,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0832,gemma4:e4b,ARC-Challenge,gflow,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,111.61,3,701,1504,2205,99.0387,63.300622,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0832,gemma4:e4b,ARC-Challenge,for,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,115.76,1,316,724,1040,98.6649,20.770861,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0838,gemma4:e4b,ARC-Challenge,base,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,182.68,1,211,299,510,99.3699,24.304371,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0838,gemma4:e4b,ARC-Challenge,cot,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,165.06,1,228,392,620,99.0185,19.705104,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0838,gemma4:e4b,ARC-Challenge,gflow,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,125.21,3,680,1580,2260,99.1292,69.204169,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0838,gemma4:e4b,ARC-Challenge,for,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,136.49,1,309,651,960,98.7891,34.166343,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0849,gemma4:e4b,ARC-Challenge,base,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,126.16,1,203,328,531,98.982,31.634859,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0849,gemma4:e4b,ARC-Challenge,cot,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,148.35,1,220,504,724,98.9306,32.790535,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0849,gemma4:e4b,ARC-Challenge,gflow,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,223.07,3,656,1962,2618,98.7266,119.21508,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0849,gemma4:e4b,ARC-Challenge,for,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,259.09,1,301,704,1005,98.6974,37.305255,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0854,gemma4:e4b,ARC-Challenge,base,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,154.31,1,197,117,314,99.5686,20.596424,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0854,gemma4:e4b,ARC-Challenge,cot,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,159.58,1,214,308,522,99.3002,19.447657,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0854,gemma4:e4b,ARC-Challenge,gflow,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,143.65,3,638,851,1489,99.5443,51.340354,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0854,gemma4:e4b,ARC-Challenge,for,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,155.07,1,295,581,876,98.9338,20.839123,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0862,gemma4:e4b,ARC-Challenge,base,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,139.62,1,239,314,553,98.617,15.775575,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0862,gemma4:e4b,ARC-Challenge,cot,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,116.17,1,256,442,698,98.7865,16.23585,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0862,gemma4:e4b,ARC-Challenge,gflow,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,139.39,3,764,1606,2370,98.8658,74.293436,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0862,gemma4:e4b,ARC-Challenge,for,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,148.11,1,337,858,1195,98.5603,26.829125,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0889,gemma4:e4b,ARC-Challenge,base,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,138.72,1,247,288,535,98.9342,16.029237,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0889,gemma4:e4b,ARC-Challenge,cot,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,162.59,1,264,420,684,98.9483,18.040194,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0889,gemma4:e4b,ARC-Challenge,gflow,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,140.95,3,788,1827,2615,98.9458,67.416604,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0889,gemma4:e4b,ARC-Challenge,for,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,118.19,1,345,950,1295,98.6407,21.991628,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0897,gemma4:e4b,ARC-Challenge,base,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,103.42,1,236,376,612,99.0597,15.264649,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0897,gemma4:e4b,ARC-Challenge,cot,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,139.63,1,253,721,974,98.7403,20.732793,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0897,gemma4:e4b,ARC-Challenge,gflow,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,169.61,3,755,2472,3227,98.6854,91.71335,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0897,gemma4:e4b,ARC-Challenge,for,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,150.24,1,334,1069,1403,98.5071,22.598058,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0912,gemma4:e4b,ARC-Challenge,base,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,171.78,1,184,8,192,108.0074,17.71149,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0912,gemma4:e4b,ARC-Challenge,cot,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,121.29,1,201,343,544,99.2392,28.997234,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0912,gemma4:e4b,ARC-Challenge,gflow,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,131.24,3,599,1010,1609,99.4242,56.261934,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0912,gemma4:e4b,ARC-Challenge,for,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,150.24,1,282,550,832,98.9484,19.359074,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0924,gemma4:e4b,ARC-Challenge,base,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,121.62,1,322,339,661,98.8465,19.765736,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0924,gemma4:e4b,ARC-Challenge,cot,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,185.33,1,339,489,828,98.6306,19.319942,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0924,gemma4:e4b,ARC-Challenge,gflow,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,191.01,3,1013,2303,3316,98.7423,92.16645,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0924,gemma4:e4b,ARC-Challenge,for,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,123.64,1,420,850,1270,98.4982,23.618484,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0932,gemma4:e4b,ARC-Challenge,base,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,178.42,1,241,412,653,98.9051,17.11562,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0932,gemma4:e4b,ARC-Challenge,cot,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,175.04,1,258,567,825,98.7074,26.580864,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0932,gemma4:e4b,ARC-Challenge,gflow,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,122.39,3,770,2488,3258,98.7209,90.133076,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0932,gemma4:e4b,ARC-Challenge,for,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,128.89,1,339,915,1254,98.4372,22.979951,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0933,gemma4:e4b,ARC-Challenge,base,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,162.67,1,181,341,522,99.0806,19.087708,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0933,gemma4:e4b,ARC-Challenge,cot,ok,,C,B,0,,,0,0,0,multiple_choice_match,deterministica,False,,,,,,,,,,,,,120.84,1,198,536,734,99.0466,30.955983,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0933,gemma4:e4b,ARC-Challenge,gflow,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,144.49,3,590,1735,2325,98.8981,91.481165,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0933,gemma4:e4b,ARC-Challenge,for,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,178.16,1,279,533,812,98.8256,23.651355,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0952,gemma4:e4b,ARC-Challenge,base,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,167.41,1,194,265,459,98.9782,18.325901,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0952,gemma4:e4b,ARC-Challenge,cot,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,148.88,1,211,365,576,98.8843,18.362986,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0952,gemma4:e4b,ARC-Challenge,gflow,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,126.7,3,629,1541,2170,98.9898,60.334941,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0952,gemma4:e4b,ARC-Challenge,for,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,97.81,1,292,448,740,98.9063,13.297546,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0964,gemma4:e4b,ARC-Challenge,base,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,168.64,1,231,308,539,99.1994,21.941909,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0964,gemma4:e4b,ARC-Challenge,cot,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,156.86,1,248,508,756,89.0329,29.255723,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0964,gemma4:e4b,ARC-Challenge,gflow,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,165.25,3,740,1362,2102,89.1122,69.243038,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0964,gemma4:e4b,ARC-Challenge,for,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,199.71,1,329,880,1209,89.0269,21.523138,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0970,gemma4:e4b,ARC-Challenge,base,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,151.01,1,197,307,504,99.0065,24.609392,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0970,gemma4:e4b,ARC-Challenge,cot,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,123.7,1,214,545,759,99.0432,28.423869,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0970,gemma4:e4b,ARC-Challenge,gflow,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,128.32,3,638,1622,2260,99.0468,75.147095,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0970,gemma4:e4b,ARC-Challenge,for,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,181.69,1,295,817,1112,98.609,22.245499,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0999,gemma4:e4b,ARC-Challenge,base,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,169.97,1,236,419,655,99.0168,17.269916,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
